candidate_lat,candidate_lon,nearest_existing_km,best4_median_hrmse_0_25us_m,best4_p90_hrmse_0_25us_m,worst4_p90_hrmse_0_25us_m,full5_p90_hrmse_0_25us_m,best4_under_1km_fraction,inside_5rx_hull_fraction,four_visible_350km_fraction,five_visible_350km_fraction,is_mongcai,composite_score
22.2,104.7,326.97884481811326,121.80896978867658,477.71943040579043,3776.0818034729905,469.0738576271071,0.9949874686716792,0.38847117794486213,0.7568922305764411,0.37092731829573933,False,69.59940652818992
21.9,104.7,320.84257431835846,123.09361639241354,485.80520691821766,3536.402467777009,473.7371923243531,0.9949874686716792,0.3684210526315789,0.7619047619047619,0.41102756892230574,False,69.5994065281899
19.5,109.5,198.6041757508662,149.3117664192596,417.7408508180775,4491.977069228228,398.6051200677757,0.974937343358396,0.2506265664160401,0.7969924812030075,0.41604010025062654,False,69.56973293768546
17.4,107.4,238.1851800158508,158.60059263108374,428.89266503852474,2225.9523404332767,414.9781776231013,0.9799498746867168,0.23308270676691728,0.7117794486215538,0.38847117794486213,False,69.45103857566765
22.2,105.0,297.0397738787693,125.80046430758803,476.9965531164321,3984.374868701223,460.801076516966,0.9924812030075187,0.3634085213032581,0.7744360902255639,0.40852130325814534,False,69.42136498516321
19.8,109.5,189.21094788219978,157.7328844410535,418.6282234034265,4496.6028110547295,406.16432056465993,0.9724310776942355,0.23809523809523808,0.8045112781954887,0.42857142857142855,False,69.27299703264094
21.6,104.7,318.1013740916559,135.79083201214982,504.93322367802153,3282.628015434109,487.5356390531269,0.9949874686716792,0.3433583959899749,0.7694235588972431,0.44862155388471175,False,69.18397626112758
17.7,107.4,218.39906290127254,165.52841332434963,439.6544046272314,2314.2802338176643,427.98806017637196,0.9799498746867168,0.22556390977443608,0.7218045112781954,0.45363408521303256,False,69.10979228486647
17.4,107.1,214.63305141297351,170.94499563545975,430.17738840764423,2225.9523404332767,426.6868496195748,0.9774436090225563,0.22055137844611528,0.7142857142857143,0.39849624060150374,False,69.09495548961424
21.9,105.0,290.2034855159971,126.82065859521433,489.308150068069,3812.415940496253,471.9535397438211,0.9924812030075187,0.3483709273182957,0.7794486215538847,0.45112781954887216,False,69.02077151335311
